Month_Registered,Zip_Code,City,County,Total_EV_Registrations
2023-11-30,21275,Baltimore,Baltimore City,0
2023-11-30,21278,Baltimore,Baltimore City,0
2023-11-30,21279,Baltimore,Baltimore City,0
2023-11-30,21280,Baltimore,Baltimore City,0
2023-11-30,21281,Baltimore,Baltimore City,0
2023-11-30,21282,Baltimore,Baltimore County,0
2023-11-30,21283,Baltimore,Baltimore City,0
2023-11-30,21284,Baltimore,Baltimore County,0
2023-11-30,21285,Baltimore,Baltimore County,0
2023-11-30,21286,Towson,Baltimore County,306
2023-11-30,21287,Baltimore,Baltimore City,1
2023-11-30,21288,Baltimore,Baltimore City,0
2023-11-30,21289,Baltimore,Baltimore City,0
2023-11-30,21290,Baltimore,Baltimore City,0
2023-11-30,21297,Baltimore,Baltimore City,0
2023-11-30,21298,Baltimore,Baltimore City,0
2023-11-30,21401,Annapolis,Anne Arundel County,854
2023-11-30,21402,Annapolis,Anne Arundel County,3
2023-11-30,21403,Annapolis,Anne Arundel County,628
2023-11-30,21404,Annapolis,Anne Arundel County,2
2023-11-30,21405,Annapolis,Anne Arundel County,17
2023-11-30,21409,Annapolis,Anne Arundel County,416
2023-11-30,21411,Annapolis,Anne Arundel County,0
2023-11-30,21412,Annapolis,Anne Arundel County,1
2023-11-30,21501,Cumberland,Allegany County,0
2023-11-30,21502,Cumberland,Allegany County,261
2023-11-30,21503,Cumberland,Allegany County,0
2023-11-30,21504,Cumberland,Allegany County,0
2023-11-30,21505,Cumberland,Allegany County,0
2023-11-30,21520,Accident,Garrett County,9
2023-11-30,21521,Barton,Allegany County,1
2023-11-30,21522,Bittinger,Garrett County,0
2023-11-30,21523,Bloomington,Garrett County,0
2023-11-30,21524,Corriganville,Allegany County,0
2023-11-30,21528,Eckhart Mines,Allegany County,0
2023-11-30,21529,Ellerslie,Allegany County,3
2023-11-30,21530,Flintstone,Allegany County,2
2023-11-30,21531,Friendsville,Garrett County,3
2023-11-30,21532,Frostburg,Allegany County,50
2023-11-30,21536,Grantsville,Garrett County,4
2023-11-30,21538,Kitzmiller,Garrett County,0
2023-11-30,21539,Lonaconing,Allegany County,0
2023-11-30,21540,Luke,Allegany County,0
2023-11-30,21541,Mc Henry,Garrett County,17
2023-11-30,21542,Midland,Allegany County,0
2023-11-30,21543,Midlothian,Allegany County,0
2023-11-30,21545,Mount Savage,Allegany County,2
2023-11-30,21550,Oakland,Garrett County,32
2023-11-30,21555,Oldtown,Allegany County,0
2023-11-30,21556,Pinto,Allegany County,0
2023-11-30,21557,Rawlings,Allegany County,3
2023-11-30,21560,Spring Gap,Allegany County,0
2023-11-30,21561,Swanton,Garrett County,16
2023-11-30,21562,Westernport,Allegany County,3
2023-11-30,21601,Easton,Talbot County,271
2023-11-30,21606,Easton,Talbot County,0
2023-11-30,21607,Barclay,Queen Anne's County,2
2023-11-30,21609,Bethlehem,Caroline County,0
2023-11-30,21610,Betterton,Kent County,2
2023-11-30,21612,Bozman,Talbot County,5
2023-11-30,21613,Cambridge,Dorchester County,88
2023-11-30,21617,Centreville,Queen Anne's County,88
2023-11-30,21619,Chester,Queen Anne's County,98
2023-11-30,21620,Chestertown,Kent County,108
2023-11-30,21622,Church Creek,Dorchester County,0
2023-11-30,21623,Church Hill,Queen Anne's County,16
2023-11-30,21624,Claiborne,Talbot County,3
2023-11-30,21625,Cordova,Talbot County,15
2023-11-30,21626,Crapo,Dorchester County,0
2023-11-30,21627,Crocheron,Dorchester County,1
2023-11-30,21628,Crumpton,Queen Anne's County,1
2023-11-30,21629,Denton,Caroline County,51
2023-11-30,21631,East New Market,Dorchester County,10
2023-11-30,21632,Federalsburg,Caroline County,12
2023-11-30,21634,Fishing Creek,Dorchester County,2
2023-11-30,21635,Galena,Kent County,15
2023-11-30,21636,Goldsboro,Caroline County,1
2023-11-30,21638,Grasonville,Queen Anne's County,61
2023-11-30,21639,Greensboro,Caroline County,12
2023-11-30,21640,Henderson,Caroline County,2
2023-11-30,21641,Hillsboro,Caroline County,0
2023-11-30,21643,Hurlock,Dorchester County,18
2023-11-30,21644,Ingleside,Queen Anne's County,0
2023-11-30,21645,Kennedyville,Kent County,6
2023-11-30,21647,Mcdaniel,Talbot County,1
2023-11-30,21648,Madison,Dorchester County,2
2023-11-30,21649,Marydel,Caroline County,5
2023-11-30,21650,Massey,Kent County,0
2023-11-30,21651,Millington,Kent County,10
2023-11-30,21652,Neavitt,Talbot County,5
2023-11-30,21653,Newcomb,Talbot County,1
2023-11-30,21654,Oxford,Talbot County,45
2023-11-30,21655,Preston,Caroline County,22
2023-11-30,21656,Price,Queen Anne's County,0
2023-11-30,21657,Queen Anne,Queen Anne's County,8
2023-11-30,21658,Queenstown,Queen Anne's County,38
2023-11-30,21659,Rhodesdale,Dorchester County,2
2023-11-30,21660,Ridgely,Caroline County,12
2023-11-30,21661,Rock Hall,Kent County,17
2023-11-30,21662,Royal Oak,Talbot County,12
2023-11-30,21663,Saint Michaels,Talbot County,61
2023-11-30,21664,Secretary,Dorchester County,5
2023-11-30,21665,Sherwood,Talbot County,2
2023-11-30,21666,Stevensville,Queen Anne's County,177
2023-11-30,21667,Still Pond,Kent County,2
2023-11-30,21668,Sudlersville,Queen Anne's County,4
2023-11-30,21669,Taylors Island,Dorchester County,0
2023-11-30,21670,Templeville,Caroline County,0
2023-11-30,21671,Tilghman,Talbot County,10
2023-11-30,21672,Toddville,Dorchester County,0
2023-11-30,21673,Trappe,Talbot County,21
2023-11-30,21675,Wingate,Dorchester County,0
2023-11-30,21676,Wittman,Talbot County,5
2023-11-30,21677,Woolford,Dorchester County,5
2023-11-30,21678,Worton,Kent County,5
2023-11-30,21679,Wye Mills,Talbot County,6
2023-11-30,21681,Ridgely,Caroline County,0
2023-11-30,21682,Ridgely,Caroline County,0
2023-11-30,21683,Ridgely,Caroline County,0
2023-11-30,21684,Ridgely,Caroline County,0
2023-11-30,21685,Ridgely,Caroline County,0
2023-11-30,21686,Ridgely,Caroline County,0
2023-11-30,21687,Ridgely,Caroline County,0
2023-11-30,21688,Ridgely,Caroline County,0
2023-11-30,21690,Chestertown,Queen Anne's County,0
2023-11-30,21701,Frederick,Frederick County,642
2023-11-30,21702,Frederick,Frederick County,528
2023-11-30,21703,Frederick,Frederick County,534
2023-11-30,21704,Frederick,Frederick County,776
2023-11-30,21705,Frederick,Frederick County,0
2023-11-30,21709,Frederick,Frederick County,0
2023-11-30,21710,Adamstown,Frederick County,98
2023-11-30,21711,Big Pool,Washington County,4
2023-11-30,21713,Boonsboro,Washington County,76
2023-11-30,21714,Braddock Heights,Frederick County,9
2023-11-30,21715,Brownsville,Washington County,0
2023-11-30,21716,Brunswick,Frederick County,144
2023-11-30,21717,Buckeystown,Frederick County,3
2023-11-30,21718,Burkittsville,Frederick County,2
2023-11-30,21719,Cascade,Washington County,3
2023-11-30,21720,Cavetown,Washington County,0
2023-11-30,21721,Chewsville,Washington County,0
2023-11-30,21722,Clear Spring,Washington County,22
2023-11-30,21723,Cooksville,Howard County,41
2023-11-30,21727,Emmitsburg,Frederick County,29
2023-11-30,21733,Fairplay,Washington County,9
2023-11-30,21734,Funkstown,Washington County,4
2023-11-30,21737,Glenelg,Howard County,119
2023-11-30,21738,Glenwood,Howard County,131
2023-11-30,21740,Hagerstown,Washington County,310
2023-11-30,21741,Hagerstown,Washington County,0
2023-11-30,21742,Hagerstown,Washington County,239
2023-11-30,21746,Hagerstown,Washington County,0
2023-11-30,21747,Hagerstown,Washington County,0
2023-11-30,21748,Hagerstown,Washington County,0
2023-11-30,21749,Hagerstown,Washington County,0
2023-11-30,21750,Hancock,Washington County,10
2023-11-30,21754,Ijamsville,Frederick County,216
2023-11-30,21755,Jefferson,Frederick County,68
2023-11-30,21756,Keedysville,Washington County,36
2023-11-30,21757,Keymar,Carroll County,11
2023-11-30,21758,Knoxville,Frederick County,64
2023-11-30,21759,Ladiesburg,Frederick County,0
2023-11-30,21762,Libertytown,Frederick County,5
2023-11-30,21765,Lisbon,Howard County,0
2023-11-30,21766,Little Orleans,Allegany County,3
2023-11-30,21767,Maugansville,Washington County,4
2023-11-30,21769,Middletown,Frederick County,241
2023-11-30,21770,Monrovia,Frederick County,278
2023-11-30,21771,Mount Airy,Frederick County,525
2023-11-30,21773,Myersville,Frederick County,97
2023-11-30,21774,New Market,Frederick County,524
2023-11-30,21775,New Midway,Frederick County,0
2023-11-30,21776,New Windsor,Carroll County,53
2023-11-30,21777,Point Of Rocks,Frederick County,36
2023-11-30,21778,Rocky Ridge,Frederick County,6
2023-11-30,21779,Rohrersville,Washington County,10
2023-11-30,21780,Sabillasville,Frederick County,9
2023-11-30,21781,Saint James,Washington County,0
2023-11-30,21782,Sharpsburg,Washington County,21
2023-11-30,21783,Smithsburg,Washington County,41
2023-11-30,21784,Sykesville,Carroll County,624
2023-11-30,21787,Taneytown,Carroll County,69
2023-11-30,21788,Thurmont,Frederick County,60
2023-11-30,21790,Tuscarora,Frederick County,3
2023-11-30,21791,Union Bridge,Carroll County,48
2023-11-30,21792,Unionville,Frederick County,0
2023-11-30,21793,Walkersville,Frederick County,95
2023-11-30,21794,West Friendship,Howard County,95
2023-11-30,21795,Williamsport,Washington County,44
2023-11-30,21797,Woodbine,Howard County,223
2023-11-30,21798,Woodsboro,Frederick County,21
2023-11-30,21801,Salisbury,Wicomico County,175
2023-11-30,21802,Salisbury,Wicomico County,0
2023-11-30,21803,Salisbury,Wicomico County,0
2023-11-30,21804,Salisbury,Wicomico County,142
2023-11-30,21810,Allen,Wicomico County,0
2023-11-30,21811,Berlin,Worcester County,201
2023-11-30,21813,Bishopville,Worcester County,26
2023-11-30,21814,Bivalve,Wicomico County,0
2023-11-30,21817,Crisfield,Somerset County,10
2023-11-30,21821,Deal Island,Somerset County,2
2023-11-30,21822,Eden,Worcester County,6
2023-11-30,21824,Ewell,Somerset County,0
2023-11-30,21826,Fruitland,Wicomico County,14
2023-11-30,21829,Girdletree,Worcester County,1
2023-11-30,21830,Hebron,Wicomico County,20
2023-11-30,21835,Linkwood,Dorchester County,0
2023-11-30,21836,Manokin,Somerset County,0
2023-11-30,21837,Mardela Springs,Wicomico County,7
2023-11-30,21838,Marion Station,Somerset County,6
2023-11-30,21840,Nanticoke,Wicomico County,3
2023-11-30,21841,Newark,Worcester County,4
2023-11-30,21842,Ocean City,Worcester County,137
2023-11-30,21843,Ocean City,Worcester County,0
2023-11-30,21849,Parsonsburg,Wicomico County,5
2023-11-30,21850,Pittsville,Wicomico County,7
2023-11-30,21851,Pocomoke City,Worcester County,24
2023-11-30,21852,Powellville,Wicomico County,0
2023-11-30,21853,Princess Anne,Somerset County,17
2023-11-30,21856,Quantico,Wicomico County,3
2023-11-30,21857,Rehobeth,Somerset County,0
2023-11-30,21861,Sharptown,Wicomico County,0
2023-11-30,21862,Showell,Worcester County,0
2023-11-30,21863,Snow Hill,Worcester County,28
2023-11-30,21864,Stockton,Worcester County,0
2023-11-30,21865,Tyaskin,Wicomico County,2
2023-11-30,21866,Tylerton,Somerset County,0
2023-11-30,21867,Upper Fairmount,Somerset County,0
2023-11-30,21869,Vienna,Dorchester County,5
2023-11-30,21871,Westover,Somerset County,5
2023-11-30,21872,Whaleyville,Worcester County,4
2023-11-30,21874,Willards,Wicomico County,3
2023-11-30,21875,Delmar,Wicomico County,51
2023-11-30,21890,Westover,Somerset County,0
2023-11-30,21901,North East,Cecil County,113
2023-11-30,21902,Perry Point,Cecil County,0
2023-11-30,21903,Perryville,Cecil County,30
2023-11-30,21904,Port Deposit,Cecil County,37
2023-11-30,21911,Rising Sun,Cecil County,41
2023-11-30,21912,Warwick,Cecil County,14
2023-11-30,21913,Cecilton,Cecil County,3
2023-11-30,21914,Charlestown,Cecil County,5
2023-11-30,21915,Chesapeake City,Cecil County,28
2023-11-30,21916,Childs,Cecil County,0
2023-11-30,21917,Colora,Cecil County,18
2023-11-30,21918,Conowingo,Cecil County,13
2023-11-30,21919,Earleville,Cecil County,23
2023-11-30,21920,Elk Mills,Cecil County,0
2023-11-30,21921,Elkton,Cecil County,211
2023-11-30,21922,Elkton,Cecil County,0
2023-11-30,21930,Georgetown,Cecil County,2
2023-12-31,20601,Waldorf,Charles County,198
2023-12-31,20602,Waldorf,Charles County,198
2023-12-31,20603,Waldorf,Charles County,376
2023-12-31,20604,Waldorf,Charles County,0
2023-12-31,20606,Abell,Saint Mary's County,4
2023-12-31,20607,Accokeek,Prince George's County,235
2023-12-31,20608,Aquasco,Prince George's County,2
2023-12-31,20609,Avenue,Saint Mary's County,3
2023-12-31,20610,Barstow,Calvert County,0
2023-12-31,20611,Bel Alton,Charles County,5
2023-12-31,20612,Benedict,Charles County,2
2023-12-31,20613,Brandywine,Prince George's County,240
2023-12-31,20615,Broomes Island,Calvert County,3
2023-12-31,20616,Bryans Road,Charles County,61
2023-12-31,20617,Bryantown,Charles County,11
2023-12-31,20618,Bushwood,Saint Mary's County,6
2023-12-31,20619,California,Saint Mary's County,174
2023-12-31,20620,Callaway,Saint Mary's County,16
2023-12-31,20621,Chaptico,Saint Mary's County,5
2023-12-31,20622,Charlotte Hall,Saint Mary's County,28
2023-12-31,20623,Cheltenham,Prince George's County,27
2023-12-31,20624,Clements,Saint Mary's County,4
2023-12-31,20625,Cobb Island,Charles County,3
2023-12-31,20626,Coltons Point,Saint Mary's County,1
2023-12-31,20627,Compton,Saint Mary's County,0
2023-12-31,20628,Dameron,Saint Mary's County,11
2023-12-31,20629,Dowell,Calvert County,3
2023-12-31,20630,Drayden,Saint Mary's County,8
2023-12-31,20632,Faulkner,Charles County,3
2023-12-31,20634,Great Mills,Saint Mary's County,62
2023-12-31,20635,Helen,Saint Mary's County,0
2023-12-31,20636,Hollywood,Saint Mary's County,123
2023-12-31,20637,Hughesville,Charles County,83
2023-12-31,20639,Huntingtown,Calvert County,192
2023-12-31,20640,Indian Head,Charles County,75
2023-12-31,20643,Ironsides,Charles County,0
2023-12-31,20645,Issue,Charles County,14
2023-12-31,20646,La Plata,Charles County,228
2023-12-31,20650,Leonardtown,Saint Mary's County,206
2023-12-31,20653,Lexington Park,Saint Mary's County,158
2023-12-31,20656,Loveville,Saint Mary's County,0
2023-12-31,20657,Lusby,Calvert County,154
2023-12-31,20658,Marbury,Charles County,10
2023-12-31,20659,Mechanicsville,Saint Mary's County,105
2023-12-31,20660,Morganza,Saint Mary's County,0
2023-12-31,20661,Mount Victoria,Charles County,0
2023-12-31,20662,Nanjemoy,Charles County,15
2023-12-31,20664,Newburg,Charles County,15
2023-12-31,20667,Park Hall,Saint Mary's County,4
2023-12-31,20670,Patuxent River,Saint Mary's County,5
2023-12-31,20674,Piney Point,Saint Mary's County,16
2023-12-31,20675,Pomfret,Charles County,30
2023-12-31,20676,Port Republic,Calvert County,48
2023-12-31,20677,Port Tobacco,Charles County,37
2023-12-31,20678,Prince Frederick,Calvert County,111
2023-12-31,20680,Ridge,Saint Mary's County,3
2023-12-31,20682,Rock Point,Charles County,0
2023-12-31,20684,Saint Inigoes,Saint Mary's County,18
2023-12-31,20685,Saint Leonard,Calvert County,64
2023-12-31,20686,Saint Marys City,Saint Mary's County,4
2023-12-31,20687,Scotland,Saint Mary's County,3
2023-12-31,20688,Solomons,Calvert County,44
2023-12-31,20689,Sunderland,Calvert County,29
2023-12-31,20690,Tall Timbers,Saint Mary's County,15
2023-12-31,20692,Valley Lee,Saint Mary's County,5
2023-12-31,20693,Welcome,Charles County,8
2023-12-31,20695,White Plains,Charles County,194
2023-12-31,20697,Southern Md Facility,Prince George's County,0
2023-12-31,20701,Annapolis Junction,Howard County,23
2023-12-31,20703,Lanham,Prince George's County,0
2023-12-31,20704,Beltsville,Prince George's County,0
2023-12-31,20705,Beltsville,Prince George's County,285
2023-12-31,20706,Lanham,Prince George's County,319
2023-12-31,20707,Laurel,Prince George's County,442
2023-12-31,20708,Laurel,Prince George's County,177
2023-12-31,20709,Laurel,Prince George's County,0
2023-12-31,20710,Bladensburg,Prince George's County,12
2023-12-31,20711,Lothian,Anne Arundel County,68
2023-12-31,20712,Mount Rainier,Prince George's County,64
2023-12-31,20714,North Beach,Calvert County,43
2023-12-31,20715,Bowie,Prince George's County,311
2023-12-31,20716,Bowie,Prince George's County,277
2023-12-31,20717,Bowie,Prince George's County,0
2023-12-31,20718,Bowie,Prince George's County,0
2023-12-31,20719,Bowie,Prince George's County,0
2023-12-31,20720,Bowie,Prince George's County,435
2023-12-31,20721,Bowie,Prince George's County,511
2023-12-31,20722,Brentwood,Prince George's County,58
2023-12-31,20723,Laurel,Howard County,871
2023-12-31,20724,Laurel,Anne Arundel County,211
2023-12-31,20725,Laurel,Prince George's County,0
2023-12-31,20726,Laurel,Prince George's County,0
2023-12-31,20731,Capitol Heights,Prince George's County,0
2023-12-31,20732,Chesapeake Beach,Calvert County,174
2023-12-31,20733,Churchton,Anne Arundel County,37
2023-12-31,20735,Clinton,Prince George's County,324
2023-12-31,20736,Owings,Calvert County,126
2023-12-31,20737,Riverdale,Prince George's County,111
2023-12-31,20738,Riverdale,Prince George's County,0
2023-12-31,20740,College Park,Prince George's County,351
2023-12-31,20741,College Park,Prince George's County,0
2023-12-31,20742,College Park,Prince George's County,0
2023-12-31,20743,Capitol Heights,Prince George's County,240
2023-12-31,20744,Fort Washington,Prince George's County,562
2023-12-31,20745,Oxon Hill,Prince George's County,220
2023-12-31,20746,Suitland,Prince George's County,132
2023-12-31,20747,District Heights,Prince George's County,98
2023-12-31,20748,Temple Hills,Prince George's County,156
2023-12-31,20749,Fort Washington,Prince George's County,0
2023-12-31,20750,Oxon Hill,Prince George's County,0
2023-12-31,20751,Deale,Anne Arundel County,27
2023-12-31,20752,Suitland,Prince George's County,0
2023-12-31,20753,District Heights,Prince George's County,0
2023-12-31,20754,Dunkirk,Calvert County,91
2023-12-31,20755,Fort George G Meade,Anne Arundel County,63
2023-12-31,20757,Temple Hills,Prince George's County,0
2023-12-31,20758,Friendship,Anne Arundel County,7
2023-12-31,20759,Fulton,Howard County,507
2023-12-31,20762,Andrews Air Force Base,Prince George's County,21
2023-12-31,20763,Savage,Howard County,33
2023-12-31,20764,Shady Side,Anne Arundel County,36
2023-12-31,20765,Galesville,Anne Arundel County,5
2023-12-31,20768,Greenbelt,Prince George's County,0
2023-12-31,20769,Glenn Dale,Prince George's County,145
2023-12-31,20770,Greenbelt,Prince George's County,319
2023-12-31,20771,Greenbelt,Prince George's County,2
2023-12-31,20772,Upper Marlboro,Prince George's County,835
2023-12-31,20773,Upper Marlboro,Prince George's County,0
2023-12-31,20774,Upper Marlboro,Prince George's County,689
